id,supervoxel_id,composite_cell_type,super_class,cell_type,side,cluster,colours
720575941590435070,76001336760067126,DNpe010,descending,DNpe010,right,DN_04,#95AE42
720575941448922717,76212443059295859,DNg11,descending,DNg11,right,DN_05,#EE5B32
720575941477736066,75930968083212643,DNg92_a,descending,DNg92_a,right,DN_03,#EF6B33
720575941480503426,76212442992798398,DNb03,descending,DNb03,left,DN_20,#EEB73C
720575941494986951,75930968083132662,DNg02_c,descending,DNg02_c,right,DN_04,#95AE42
720575941615259289,75930968082547229,DNge025,descending,DNge025,right,DN_23,#F07B35
720575941514949881,76353180548042385,DNge072,descending,DNge072,right,DN_20,#EEB73C
720575941469678557,76212443059276838,DNge113,descending,DNge113,right,DN_20,#EEB73C
720575941536778389,76282811870581798,DNg01,descending,DNg01,left,DN_06,#51AD8B
720575941513772179,76282811736750917,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941559104813,76282811870529761,DNg02_a,descending,DNg02_a,left,DN_04,#95AE42
720575941447838996,76001336759929009,DNge097,descending,DNge097,left,DN_02,#B3B140
720575941429311841,75577680917670971,DNg08_b,descending,DNg08_b,right,DN_05,#EE5B32
720575941470236023,76142074315150115,DNpe041,descending,DNpe041,right,DN_18,#57B2C1
720575941428365193,75930968082731800,DNnt013,descending,DNnt013,right,DN_24,#F28B37
720575941468862583,76071705504270950,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941723220282,76212442924883571,DNpe029,descending,DNpe029,left,DN_12,#59A846
720575941441162191,76001336760191815,DNg36_a,descending,DNg36_a,left,DN_02,#B3B140
720575941460757715,76001336826912277,DNpe011,descending,DNpe011,right,DN_05,#EE5B32
720575941549172769,76282811803929143,DNp16,descending,DNp16,left,DN_01,#F4AB3A
720575941623407050,76212443059246342,DNg09,descending,DNg09,right,DN_20,#EEB73C
720575941628349990,76353180547807950,DNge029,descending,DNge029,right,DN_23,#F07B35
720575941662495356,76212443059213936,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941668465319,76212443059298713,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941485989773,76001336759684222,DNde003,descending,DNde003,right,DN_10,#77AB44
720575941484951362,76142074315144537,DNpe041,descending,DNpe041,left,DN_18,#57B2C1
720575941485358733,76282811736679753,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941652156657,76212443059780586,DNp41,descending,DNp41,left,DN_05,#EE5B32
720575941668914609,76212443059293056,DNge145,descending,DNge145,right,DN_05,#EE5B32
720575941476250164,76353180480489025,DNge045,descending,DNge045,left,DN_03,#EF6B33
720575941651139349,76282811870361995,DNg92_a,descending,DNg92_a,left,DN_03,#EF6B33
720575941564288263,76422243018012042,VCvN,descending,VCvN,left,DN_20,#EEB73C
720575941562694039,76212443059853519,DNge134,descending,DNge134,left,DN_10,#77AB44
720575941513942106,76071705504259483,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941507243333,76353180480424728,DNge061,descending,DNge061,left,DN_12,#59A846
720575941473793322,76001336893799114,DNg02_a,descending,DNg02_a,right,DN_04,#95AE42
720575941546194364,76212443059237830,DNge145,descending,DNge145,right,DN_05,#EE5B32
720575941454260275,75788786881298262,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941496391035,76282811736660056,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941574375272,76001336760096537,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941583462110,76282811736809351,DNge110,descending,DNge110,right,DN_05,#EE5B32
720575941490535600,76353180547835696,DNpe010,descending,DNpe010,left,DN_04,#95AE42
720575941482058179,76212443059394313,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941501552983,76001336827477179,DNg02_g,descending,DNg02_g,right,DN_04,#95AE42
720575941609235302,76001336760120325,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941547579709,76212443059295847,DNg09,descending,DNg09,right,DN_20,#EEB73C
720575941529830840,76353180547821731,DNge025,descending,DNge025,left,DN_23,#F07B35
720575941433030414,75930968015622689,DNge025,descending,DNge025,right,DN_23,#F07B35
720575941474608170,76212442992114963,DNpe029,descending,DNpe029,left,DN_12,#59A846
720575941562036743,76001336827249868,DNpe004,descending,DNpe004,right,DN_05,#EE5B32
720575941434874912,76282811870576621,DNg02,descending,DNg02,left,NA,NA
720575941612286428,76071705504375112,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941604695405,76071705504234078,DNg08_a,descending,DNg08_a,right,DN_05,#EE5B32
720575941436052768,75930968083113346,DNg05_b,descending,DNg05_b,right,DN_06,#51AD8B
720575941537820658,76282811736771001,DNge118,descending,DNge118,right,DN_05,#EE5B32
720575941630646432,76353180547907592,DNge019,descending,DNge019,left,DN_23,#F07B35
720575941516764819,76282811870362386,DNg02_b,descending,DNg02_b,left,DN_04,#95AE42
720575941407685423,76212442924885267,DNg83,descending,DNg83,right,DN_22,#D0B43E
720575941564410112,76282811804087312,DNg05_b,descending,DNg05_b,left,DN_06,#51AD8B
720575941453234345,76212443059440758,DNp41,descending,DNp41,left,DN_05,#EE5B32
720575941632002720,76282811870536810,DNg02_a,descending,DNg02_a,left,DN_04,#95AE42
720575941541726493,76071705504295440,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941433139598,75437493251633724,DNg06,descending,DNg06,right,DN_03,#EF6B33
720575941626967865,76282811736825087,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941482535366,76001336827330614,DNg01,descending,DNg01,right,DN_06,#51AD8B
720575941579793909,75930968082655417,DNge010,descending,DNge010,right,DN_12,#59A846
720575941577100277,75929868034187527,CB0918,descending,CB0918,right,DN_20,#EEB73C
720575941531918565,76212443059331757,DNge092,descending,DNge092,right,DN_01,#F4AB3A
720575941434224526,76282811736809062,DNge110,descending,DNge110,right,DN_05,#EE5B32
720575941562198440,76353180547910318,DNge025,descending,DNge025,left,DN_23,#F07B35
720575941471147127,76142074247921103,DNpe029,descending,DNpe029,right,DN_12,#59A846
720575941547763060,76353180480448252,DNge061,descending,DNge061,left,DN_12,#59A846
720575941652319705,75930968015612953,DNge019,descending,DNge019,right,DN_23,#F07B35
720575941700316378,76282811870533409,DNg02_c,descending,DNg02_c,left,DN_04,#95AE42
720575941550794751,76282811736770994,DNg36_a,descending,DNg36_a,right,DN_02,#B3B140
720575941526723609,76282811803954113,DNpe011,descending,DNpe011,left,DN_05,#EE5B32
720575941547473268,76353180547865721,DNg12_a,descending,DNg12_a,left,DN_24,#F28B37
720575941517695660,76001336826690130,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941500839147,76212443059227078,DNge111,descending,DNge111,right,DN_05,#EE5B32
720575941556199652,76212443059298717,DNge115,descending,DNge115,right,DN_01,#F4AB3A
720575941436259602,76282811870557433,DNge017,descending,DNge017,left,DN_06,#51AD8B
720575941390308246,76001336760067070,DNge118,descending,DNge118,left,DN_05,#EE5B32
720575941430630392,76001336760032765,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941654376916,75648049661908644,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941551414170,76282811736674127,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941651866901,76071705504337149,DNge118,descending,DNge118,left,DN_05,#EE5B32
720575941512837452,76212442992756258,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941476367937,76353180547997372,DNge019,descending,DNge019,left,DN_23,#F07B35
720575941518261932,75930968015650921,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941661233976,76001336827223378,DNpe011,descending,DNpe011,right,DN_05,#EE5B32
720575941642966629,76071705504279383,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941592644054,76001336760072785,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941415224348,76071705570887481,DNge116,descending,DNge116,left,DN_01,#F4AB3A
720575941571871241,76001336760126143,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941606542701,76212443059237851,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941480704954,76212443059257441,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941667431345,76071705504303678,DNg08_a,descending,DNg08_a,right,DN_05,#EE5B32
720575941530080997,76282811736719494,DNg08_a,descending,DNg08_a,left,DN_05,#EE5B32
720575941438719967,76001336760141266,DNg11,descending,DNg11,left,DN_05,#EE5B32
720575941485562765,76001336759968147,DNge090,descending,DNge090,left,DN_05,#EE5B32
720575941592673494,76282811804056449,DNg92_b,descending,DNg92_b,left,DN_03,#EF6B33
720575941552863489,76282811804018395,DNg02_a,descending,DNg02_a,left,DN_04,#95AE42
720575941554694372,76282811736850500,DNg36_a,descending,DNg36_a,right,DN_02,#B3B140
720575941452016199,76212443059254602,DNge111,descending,DNge111,right,DN_05,#EE5B32
720575941579450745,75930968082569855,DNge020,descending,DNge020,right,DN_23,#F07B35
720575941587056183,76353180547994524,NA,descending,NA,left,NA,NA
720575941536326805,76353180547890764,DNg12_a,descending,DNg12_a,left,DN_24,#F28B37
720575941591761704,76282811870364422,DNg02_a,descending,DNg02_a,left,DN_04,#95AE42
720575941649976049,75930968015597579,DNge019,descending,DNge019,right,DN_23,#F07B35
720575941688674200,76001336760239592,DNge115,descending,DNge115,left,DN_01,#F4AB3A
720575941567187962,75930968083107512,DNg92_b,descending,DNg92_b,right,DN_03,#EF6B33
720575941437971541,75930968083143938,DNg01,descending,DNg01,right,DN_06,#51AD8B
720575941588123902,75930968015632576,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941489195724,76353180547932693,NA,descending,NA,left,NA,NA
720575941511473996,76282811803413570,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941507409502,76001336826821665,DNge116,descending,DNge116,left,DN_01,#F4AB3A
720575941536432099,76001336827136640,DNpe012,descending,DNpe012,right,DN_05,#EE5B32
720575941473970747,76001336826657260,DNge116,descending,DNge116,left,DN_01,#F4AB3A
720575941513604442,76001336893778762,DNg110,descending,DNg110,right,DN_03,#EF6B33
720575941558189171,76071705504309150,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941571707131,76001336827347901,DNg110,descending,DNg110,right,DN_03,#EF6B33
720575941515238234,76001336760153223,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941626222218,76001336827226043,DNp16,descending,DNp16,right,DN_01,#F4AB3A
720575941518951091,76001336760188835,DNg36_a,descending,DNg36_a,left,DN_02,#B3B140
720575941546970292,76001336827038859,DNp16,descending,DNp16,right,DN_01,#F4AB3A
720575941506164037,76001336760096504,DNg46,descending,DNg46,left,DN_02,#B3B140
720575941513419619,76001336760050135,DNge118,descending,DNge118,left,DN_05,#EE5B32
720575941507724929,76001336826756622,DNge116,descending,DNge116,left,DN_01,#F4AB3A
720575941515411603,76001336760239591,DNge111,descending,DNge111,left,DN_05,#EE5B32
720575941559022381,76282811736783307,DNge118,descending,DNge118,right,DN_05,#EE5B32
720575941433235744,75930968082695609,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941604982462,76071705504245327,DNg08_b,descending,DNg08_b,right,DN_05,#EE5B32
720575941480105039,75930968082652408,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941557512307,75930968082678283,DNg12_a,descending,DNg12_a,right,DN_24,#F28B37
720575941445707284,76140219560850395,DNp28,descending,DNp28,right,DN_05,#EE5B32
720575941588369662,76212443059826216,DNg01,descending,DNg01,left,DN_06,#51AD8B
720575941602764985,76001336893778676,DNg02_g,descending,DNg02_g,right,DN_04,#95AE42
720575941595460764,76282811870362345,DNg110,descending,DNg110,left,DN_03,#EF6B33
720575941526676301,75930968083162816,DNge017,descending,DNge017,right,DN_06,#51AD8B
720575941490071605,76282811803931823,DNpe054,descending,DNpe054,left,DN_02,#B3B140
720575941572392201,76353180547838511,DNg12_a,descending,DNg12_a,left,DN_24,#F28B37
720575941661415224,76282811870504430,DNg03,descending,DNg03,left,DN_04,#95AE42
720575941609199718,76212443059246339,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941583758726,76282811870474997,DNg01,descending,DNg01,left,DN_06,#51AD8B
720575941486574598,76282811804056462,DNg02_g,descending,DNg02_g,left,DN_04,#95AE42
720575941451023482,75930968083053974,DNge009,descending,DNge009,right,DN_23,#F07B35
720575941546018184,76282811870557462,DNg02_b,descending,DNg02_b,left,DN_04,#95AE42
720575941545120361,76353180547783060,DNg12_e,descending,DNg12_e,left,DN_23,#F07B35
720575941652493524,75930968015645578,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941526696804,76282811736850552,DNge095,descending,DNge095,right,DN_05,#EE5B32
720575941517301102,76282811736731033,DNg08_b,descending,DNg08_b,left,DN_05,#EE5B32
720575941574744329,76282811870363162,DNg02_a,descending,DNg02_a,left,DN_04,#95AE42
720575941562981522,76212442992709747,DNg08_a,descending,DNg08_a,left,DN_05,#EE5B32
720575941432295639,75930968083230146,DNg02_b,descending,DNg02_b,right,DN_04,#95AE42
720575941412623215,76353180547794349,NA,descending,NA,left,NA,NA
720575941401753635,76282811870557465,DNg06,descending,DNg06,left,DN_03,#EF6B33
720575941662982524,76071705504214565,NA,descending,NA,right,NA,NA
720575941643030945,76282811870539728,DNg92_b,descending,DNg92_b,left,DN_03,#EF6B33
720575941598492457,76282811804087481,DNg05_b,descending,DNg05_b,left,DN_06,#51AD8B
720575941401786403,76001336826847501,DNpe004,descending,DNpe004,right,DN_05,#EE5B32
720575941528846520,76142074180717638,DNxl071,descending,DNxl071,right,NA,NA
720575941611082826,76001336827390646,DNg03,descending,DNg03,right,DN_04,#95AE42
720575941438049621,76353180547871255,DNge019,descending,DNge019,left,DN_23,#F07B35
720575941563722038,76001336826733709,NA,descending,NA,left,NA,NA
720575941440899023,76282811804101495,DNg06,descending,DNg06,left,DN_03,#EF6B33
720575941554354259,76353180547802489,DNge019,descending,DNge019,left,DN_23,#F07B35
720575941587856951,76282811870581824,DNg02_f,descending,DNg02_f,left,DN_04,#95AE42
720575941526772646,76212443059274081,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941429866593,76001336759911265,DNge095,descending,DNge095,left,DN_05,#EE5B32
720575941564155904,76282811803912283,DNpe012,descending,DNpe012,left,DN_05,#EE5B32
720575941515687267,76282811803940236,DNpe012,descending,DNpe012,left,DN_05,#EE5B32
720575941513116762,76001336760191783,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941587985220,76001336893833066,NA,descending,NA,right,NA,NA
720575941446997012,76212442924896606,DNxl071,descending,DNxl071,left,NA,NA
720575941642868385,75930968015675059,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941610718026,76282811803920686,DNp16,descending,DNp16,left,DN_01,#F4AB3A
720575941352057904,76001336826984143,DNpe054,descending,DNpe054,left,DN_02,#B3B140
720575941433116046,76001336827436390,DNg02_b,descending,DNg02_b,right,DN_04,#95AE42
720575941399032099,76001336760064248,DNg08_b,descending,DNg08_b,right,DN_05,#EE5B32
720575941549156980,76001336827390441,DNg02_b,descending,DNg02_b,right,DN_04,#95AE42
720575941643027538,75507380959749564,DNg08_b,descending,DNg08_b,right,DN_05,#EE5B32
720575941528849848,76071705504306388,DNg08_a,descending,DNg08_a,right,DN_05,#EE5B32
720575941685606668,76282811736660064,DNg08_a,descending,DNg08_a,left,DN_05,#EE5B32
720575941492697264,76144548686094623,DNp28,descending,DNp28,left,DN_05,#EE5B32
720575941559338767,76282811736770991,DNge090,descending,DNge090,right,DN_05,#EE5B32
720575941551093639,76353180547988764,DNg12_c,descending,DNg12_c,left,DN_24,#F28B37
720575941553551495,76001336760203617,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941688574360,76282811736762172,DNge118,descending,DNge118,right,DN_05,#EE5B32
720575941506628225,76071705504328563,DNge095,descending,DNge095,left,DN_05,#EE5B32
720575941586425412,75930968015666515,DNge019,descending,DNge019,right,DN_23,#F07B35
720575941489377737,76001336826833600,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941563064071,75930968015645540,DNge020,descending,DNge020,right,DN_23,#F07B35
720575941454569523,76212443059698663,DNg18_b,descending,DNg18_b,right,DN_05,#EE5B32
720575941506318757,76282811736682814,DNg08_a,descending,DNg08_a,left,DN_05,#EE5B32
720575941665097203,76001336827278745,DNge134,descending,DNge134,right,DN_10,#77AB44
720575941680623805,75929593290403639,DNxl071,descending,DNxl071,right,NA,NA
720575941456064927,76282811736705493,DNg08_b,descending,DNg08_b,left,DN_05,#EE5B32
720575941506229889,76212442992721270,DNge089,descending,DNge089,right,DN_05,#EE5B32
720575941553522203,76212443059726304,DNp17,descending,DNp17,left,DN_02,#B3B140
720575941568946938,76212443059318069,DNg18_a,descending,DNg18_a,right,DN_05,#EE5B32
720575941505929506,75930968083162819,DNg02_c,descending,DNg02_c,right,DN_04,#95AE42
720575941639802655,76071705504242528,DNg08_a,descending,DNg08_a,right,DN_05,#EE5B32
720575941477006388,76282811803956889,DNpe012,descending,DNpe012,left,DN_05,#EE5B32
720575941535491043,76001336827338621,NA,descending,NA,right,NA,NA
720575941500700139,76282811870581767,DNg01,descending,DNg01,left,DN_06,#51AD8B
720575941730244651,75930968082669760,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941548641085,76353180480448225,DNge057,descending,DNge057,right,DN_07,#6A79B8
720575941498444155,76282811804018399,DNg06,descending,DNg06,left,DN_03,#EF6B33
720575941399380515,75930968082434299,DNg12_e,descending,DNg12_e,right,DN_23,#F07B35
720575941624862154,76282811736702725,DNge093,descending,DNge093,right,DN_05,#EE5B32
720575941414491028,76001336692335843,DNxn165,descending,DNxn165,right,DN_15,#5AB5DD
720575941658621976,76001336826957721,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941549490209,76001336893819958,DNg02_a,descending,DNg02_a,right,DN_04,#95AE42
720575941533584154,75930968082649680,DNg12_a,descending,DNg12_a,right,DN_24,#F28B37
720575941543962629,75930968083116161,DNg05_b,descending,DNg05_b,right,DN_06,#51AD8B
720575941456504560,76282811870560422,DNg03,descending,DNg03,left,DN_04,#95AE42
720575941559201262,76212443059209779,DNge094,descending,DNge094,right,DN_05,#EE5B32
720575941431005537,76212443059751002,PS225,descending,PS225,right,NA,NA
720575941614893013,75930968082748489,NA,descending,NA,right,NA,NA
720575941606629485,76282811736628902,SApp01,descending,SApp01,left,NA,NA
720575941411569300,75930968015625140,DNge019,descending,DNge019,right,DN_23,#F07B35
720575941612982169,76212443059213939,DNge094,descending,DNge094,right,DN_05,#EE5B32
720575941630049762,76001336759959170,DNge095,descending,DNge095,left,DN_05,#EE5B32
720575941426612564,76001336893829921,DNg02_a,descending,DNg02_a,right,DN_04,#95AE42
720575941591151500,76282811870475120,DNg02_f,descending,DNg02_f,left,DN_04,#95AE42
720575941469521216,76282811870513634,DNg03,descending,DNg03,left,DN_04,#95AE42
720575941626007195,76212443059265860,DNge116,descending,DNge116,right,DN_01,#F4AB3A
720575941595534981,76353180547799775,DNge025,descending,DNge025,left,DN_23,#F07B35
720575941578499673,76282811736771000,DNge118,descending,DNge118,right,DN_05,#EE5B32
720575941574467997,76001336826937766,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941563334912,76001336826864860,DNp17,descending,DNp17,right,DN_02,#B3B140
720575941479441538,76001336759986228,DNp72,descending,DNp72,right,DN_02,#B3B140
720575941430513289,76001336826821666,DNg36_b,descending,DNg36_b,left,DN_02,#B3B140
720575941586901316,76001336759902403,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941588955703,76212443059463074,DNge117,descending,DNge117,right,DN_05,#EE5B32
720575941468787520,75930968015293201,DNge061,descending,DNge061,right,DN_12,#59A846
720575941391756548,76353180547737466,DNfl028,descending,DNfl028,left,NA,NA
720575941572941051,76001336760168681,DNge094,descending,DNge094,left,DN_05,#EE5B32
720575941500879703,76001336893778710,DNg110,descending,DNg110,right,DN_03,#EF6B33
720575941629386732,76353180547970826,DNge020,descending,DNge020,left,DN_23,#F07B35
720575941515840403,76212443059282290,DNge145,descending,DNge145,right,DN_05,#EE5B32
720575941553550471,76001336760153258,DNge111,descending,DNge111,left,DN_05,#EE5B32
720575941476398897,75718762137424048,DNge116,descending,DNge116,right,DN_01,#F4AB3A
720575941490863310,76282811803882159,DNp16,descending,DNp16,left,DN_01,#F4AB3A
720575941571453342,76071705504358374,DNge094,descending,DNge094,left,DN_05,#EE5B32
720575941517006296,76282811870361135,DNg03,descending,DNg03,left,DN_04,#95AE42
720575941571367432,76282811736682763,DNg08_b,descending,DNg08_b,left,DN_05,#EE5B32
720575941508261922,75930968082748445,DNg12_d,descending,DNg12_d,right,DN_24,#F28B37
720575941594497575,76001336826972208,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941547718461,76001336827273459,DNg18_b,descending,DNg18_b,left,DN_05,#EE5B32
720575941573879291,76212443059271467,DNge116,descending,DNge116,right,DN_01,#F4AB3A
720575941700293082,75930968083127166,DNg06,descending,DNg06,right,DN_03,#EF6B33
720575941610213478,75930968083188671,DNg01,descending,DNg01,right,DN_06,#51AD8B
720575941491055820,76282811803898846,DNp17,descending,DNp17,left,DN_02,#B3B140
720575941431312225,76212443059746065,DNpe054,descending,DNpe054,left,DN_02,#B3B140
720575941503527147,75930968082623654,DNge025,descending,DNge025,right,DN_23,#F07B35
720575941625993371,76282811870539740,DNg06,descending,DNg06,left,DN_03,#EF6B33
720575941461435917,76353180547893699,DNg12_e,descending,DNg12_e,left,DN_23,#F07B35
720575941644355784,76071705504245357,DNg08_a,descending,DNg08_a,right,DN_05,#EE5B32
720575941637734175,76001336827309033,DNg06,descending,DNg06,right,DN_03,#EF6B33
720575941542617117,76001336826960578,DNp17,descending,DNp17,right,DN_02,#B3B140
720575941554888676,76001336826690113,DNge111,descending,DNge111,left,DN_05,#EE5B32
720575941553416602,76001336826932005,DNpe018,descending,DNpe018,right,DN_02,#B3B140
720575941631020192,76001336827228799,DNge087,descending,DNge087,left,DN_01,#F4AB3A
720575941477201002,76001336759880506,DNge089,descending,DNge089,left,DN_05,#EE5B32
720575941429383521,76353180547857484,DNnt013,descending,DNnt013,left,DN_24,#F28B37
720575941591804712,76001336826707551,DNge091,descending,DNge091,left,DN_05,#EE5B32
720575941549442366,76282811736742511,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941546653729,76282811736651616,DNg08_b,descending,DNg08_b,left,DN_05,#EE5B32
720575941476632385,76001336827390088,DNg01,descending,DNg01,right,DN_06,#51AD8B
720575941600331049,76353180480592786,DNfl030,descending,DNfl030,left,DN_23,#F07B35
720575941523447883,76212443059265872,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941430931553,76001336826926399,DNpe008,descending,DNpe008,right,DN_02,#B3B140
720575941439454783,76282811736648845,DNg08_a,descending,DNg08_a,left,DN_05,#EE5B32
720575941483358717,76212443059731168,DNp17,descending,DNp17,left,DN_02,#B3B140
720575941536003314,76282811803739087,DNge087,descending,DNge087,right,DN_01,#F4AB3A
720575941446894612,76353180547961855,DNg12_e,descending,DNg12_e,left,DN_23,#F07B35
720575941637800309,76001336827001872,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941689709019,76001336760176997,DNg07,descending,DNg07,left,DN_05,#EE5B32
720575941552584510,76071705504360972,DNge094,descending,DNge094,left,DN_05,#EE5B32
720575941651749361,76212443059076095,DNge094,descending,DNge094,right,DN_05,#EE5B32
720575941554856019,76212443059768198,DNpe054,descending,DNpe054,left,DN_02,#B3B140
720575941425381716,76212443059532301,DNge085,descending,DNge085,right,DN_01,#F4AB3A
720575941559205933,76282811804044810,DNg05_b,descending,DNg05_b,left,DN_06,#51AD8B
720575941513674131,75930968015304731,DNge061,descending,DNge061,right,DN_12,#59A846
720575941575484598,76282811803800648,DNge071,descending,DNge071,right,DN_01,#F4AB3A
720575941440714959,75930968149638386,DNg03,descending,DNg03,right,DN_04,#95AE42
720575941501635927,76282811870587264,DNg02_b,descending,DNg02_b,left,DN_04,#95AE42
720575941612184595,76282811870362934,DNg02_b,descending,DNg02_b,left,DN_04,#95AE42
720575941533398659,76071705504347470,DNge094,descending,DNge094,left,DN_05,#EE5B32
720575941608733673,76212443059301460,DNge114,descending,DNge114,right,DN_02,#B3B140
720575941492684208,76282811803917802,DNpe054,descending,DNpe054,left,DN_02,#B3B140
720575941598693824,76282811803948479,DNpe009,descending,DNpe009,left,DN_01,#F4AB3A
720575941473825888,75930968082550084,DNge025,descending,DNge025,right,DN_23,#F07B35
720575941722210362,76282811804047558,DNg06,descending,DNg06,left,DN_03,#EF6B33
720575941521282739,76282811736753777,DNg49,descending,DNg49,right,DN_20,#EEB73C
720575941476981569,76212442992706738,DNg08_a,descending,DNg08_a,left,DN_05,#EE5B32
720575941460902157,76212442992692765,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941482407677,75930968082672587,DNg12_d,descending,DNg12_d,right,DN_24,#F28B37
720575941493998464,76212443059526408,DNge087,descending,DNge087,right,DN_01,#F4AB3A
720575941573385224,76001336760224810,DNge114,descending,DNge114,left,DN_02,#B3B140
720575941480901827,76001336827254860,DNge085,descending,DNge085,left,DN_01,#F4AB3A
720575941512946531,76001336826747948,DNg36_b,descending,DNg36_b,left,DN_02,#B3B140
720575941461320644,76282811803896012,DNpe054,descending,DNpe054,left,DN_02,#B3B140
720575941598325148,76212443059172178,DNge094,descending,DNge094,right,DN_05,#EE5B32
720575941504258839,75930968082626508,NA,descending,NA,right,NA,NA
720575941478074592,76282811804151400,DNg02_b,descending,DNg02_b,left,DN_04,#95AE42
720575941533578177,76282811803991064,DNge085,descending,DNge085,right,DN_01,#F4AB3A
720575941465737814,76353180547854839,DNfl044,descending,DNfl044,left,DN_24,#F28B37
720575941479434720,76353180480707488,DNg12_e,descending,DNg12_e,left,DN_23,#F07B35
720575941611431853,76001336826887411,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941630725868,76001336826861911,DNge071,descending,DNge071,left,DN_01,#F4AB3A
720575941475557681,75930968149649388,DNg03,descending,DNg03,right,DN_04,#95AE42
720575941614190099,76282811803898824,DNpe008,descending,DNpe008,left,DN_02,#B3B140
720575941585365214,76001336826999162,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941392467862,76282811736750925,CB2322,descending,CB2322,left,NA,NA
720575941454975539,76282811803972996,DNp16,descending,DNp16,left,DN_01,#F4AB3A
720575941638909557,76282811803890380,DNp17,descending,DNp17,left,DN_02,#B3B140
720575941730332715,75930968083152111,NA,descending,NA,right,NA,NA
720575941552002815,75792154404108770,DNg57,descending,DNg57,right,DN_16,#F39B38
720575941466965725,76353180547899337,DNge024,descending,DNge024,left,DN_23,#F07B35
720575941686310895,76353180547915833,DNge024,descending,DNge024,left,DN_23,#F07B35
720575941666925745,75930968082726321,DNg12_d,descending,DNg12_d,right,DN_24,#F28B37
720575941623634122,76001336893762775,NA,descending,NA,right,NA,NA
720575941627576377,76282811803710061,DNg10,descending,DNg10,right,DN_01,#F4AB3A
720575941688644315,76282811803683929,DNge085,descending,DNge085,right,DN_01,#F4AB3A
720575941569505394,76282811803887480,DNpe018,descending,DNpe018,left,DN_02,#B3B140
720575941603438777,76212443059265884,DNg07,descending,DNg07,right,DN_05,#EE5B32
720575941602974649,76001336826996311,DNpe054,descending,DNpe054,right,DN_02,#B3B140
720575941405473327,76282811804039639,NA,descending,NA,left,NA,NA
720575941559946478,76282811803898859,DNpe008,descending,DNpe008,left,DN_02,#B3B140
720575941688582518,76001336826756621,DNge092,descending,DNge092,left,DN_01,#F4AB3A
720575941626302858,76353180547788614,DNg12_e,descending,DNg12_e,left,DN_23,#F07B35
720575941454124781,76353180547952906,DNg12_d,descending,DNg12_d,left,DN_24,#F28B37
720575941688242328,75930968082586938,DNge025,descending,DNge025,right,DN_23,#F07B35
720575941431077551,76001336760307999,DNge116,descending,DNge116,left,DN_01,#F4AB3A
